0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,website
-262.0,87320.62317707838,192113.3423280418,284814.00768433086,378917.35747276654,449217.1309408082,552981.8386901087,629476.4896911547,692808.9928316511,737467.5579635233,804820.1466646875,908980.8639124011,1011839.5809348144,1113732.2479642378,1215150.9299548431,1317351.6191843404,1418634.2689214707,1521638.9732565703,1625805.6897153503,1720234.0,finance.yahoo.com
-571.0,26731.572329753188,70450.20508837179,114692.84037852738,158935.47539025787,203178.11002765867,240773.2594595129,270305.309428318,301721.79074925935,342452.340924631,360816.92933356034,404889.5543728181,436610.12056670076,463076.6847436444,498025.2763009065,541125.9083821864,575138.4500836036,618913.0655883927,663155.7010054406,683204.0,cnbc.com
-571.0,123300.81783435261,231396.57098676337,348720.3260959999,472134.12747968704,570201.764325135,654777.3171520731,769398.993968051,819940.4546524867,921983.8290153337,928560.1921501802,984743.6307140993,1085649.3151035984,1206043.0029350864,1312032.7063140746,1372244.2323007686,1490133.958309654,1604229.6951001144,1711347.4012445272,1779654.0,timesofindia.com
-571.0,60591.52884836732,113585.96911863271,173579.41376206404,231482.77873885343,300102.32404052,368721.8693001421,437341.41463194136,505960.9599133036,568016.4655107722,624383.9119944935,679783.4233772669,732864.7805393261,776596.1500849612,831410.4139726746,896559.094938482,965178.6399481159,1033128.1778382396,1101747.7231012832,1164097.0,bbc.co.uk
-262.0,15741.252246973077,41741.56992711339,68246.39964048543,94751.22945042644,121256.05918700146,147760.8893312494,169283.69273382772,180488.35370435283,206993.18018509683,227470.07348933208,242688.65708010917,269193.48723104014,285694.27160907746,308023.05671329,332173.8539207899,358678.6840746439,382413.4877331247,408918.31790166674,428043.0,theguardian.com
-262.0,25326.224116906495,59432.506204782505,86600.74800429781,121247.03223947664,153609.31406697826,178799.52954738942,213445.81354310655,248092.09778847723,282738.38214574504,317384.6665075346,349030.93814160634,383317.2195807599,417963.5039551435,443113.75109260395,474114.02995128173,503995.6866306525,535740.5965008626,560380.8725604939,585607.0,abc.net.au
-262.0,43313.74228871774,97245.52417056632,144631.29201929868,188317.0166934913,226910.6724510385,275274.3977460695,303954.0151211536,343137.59264102357,388979.33006177674,440505.10586256156,490008.84100757213,541088.6036257335,595018.385235284,646850.1696246729,663180.3064933781,609064.5224183635,608097.2298015088,639481.1225412139,657890.0,indiatimes.com
-262.0,18764.347095003523,63576.812145954435,102821.28232607846,144993.73197105713,189992.20238406115,234990.67070145483,273137.1337429351,308211.4736520478,344521.8898835509,374078.34345166956,419076.8137821644,453219.250957515,483925.643937728,518662.052924224,563660.5231711732,599702.9147523415,643993.3701923649,688991.840655012,711322.0,cnbc.com
-571.0,31565.459075128456,80489.9785778223,129414.49884035693,178339.01947267068,227263.5397316502,250871.88495412556,289646.3338353027,338570.85419904813,387495.3747267801,436419.8945372195,466161.61430077243,510588.89191235864,553155.3809151369,596638.1083523117,626310.3287341191,663318.7486733651,710745.2525103024,759669.7730388875,785134.0,cnbc.com
-262.0,44329.2165508611,102230.53123993582,160131.8459029819,218033.16050226445,275934.4752489088,333835.78998580005,379769.0107004671,420313.78901399876,471315.4393311317,518302.681301093,551245.8976655719,602065.1746914121,659078.4751150536,716979.7895695624,774881.1043767679,832782.4191651854,890683.7336099732,939490.9923387562,975352.0,nytimes.com
-262.0,19150.915765049413,41527.84971917837,60748.76601128374,76495.66511090465,95679.40403632933,114397.52644635606,128264.3315230967,142175.21000607943,163352.13681178444,185327.06865928406,207704.00127974208,224690.8895619251,239943.77250994722,256200.66687157657,278421.59367693187,295096.48448645463,317473.41798179585,332678.277470183,338037.0,express.co.uk
-571.0,28541.685608564236,63972.421370207994,99403.15717728292,134833.89294110262,166652.6198367611,189575.18653559755,224085.9177317342,255102.60507443707,287174.7048083472,320327.9935353389,344127.3099910045,376719.41125297145,411522.13925962924,439517.1833089691,459757.50239058747,484337.82482332527,505294.83157972334,533124.4967728513,550410.0,theguardian.com
-262.0,23556.86547585448,57257.80103256734,90958.73664232905,124659.67211052177,158360.60745445234,182625.49611274304,208886.3355550849,237603.21975577722,265948.0762911712,296712.98660001124,321349.84452768374,355050.77975895687,388751.71542961197,414848.60610857164,440031.46746357705,471734.3815684456,505079.30598488374,537330.2221241201,562701.0,theguardian.com
-571.0,40813.27216657635,89135.58422960991,133305.885133532,174130.14385373093,222452.45587199065,270774.7682569435,313711.06651828735,342997.2631001301,377843.41221439064,414967.6374792278,459909.9280045991,508232.2401771348,556248.541059818,604570.8536181753,652587.1544074358,700909.4669725589,730647.599827819,690222.0987351056,644464.0,indiatimes.com
-571.0,50455.12934559536,93117.21431351616,136865.23922988138,175283.28258852477,220783.36350699037,268521.4999297087,302784.5025684725,338185.5423481634,373468.3902750903,415143.6651990801,454455.64417078503,505523.78256855026,556551.9263749372,600205.9811634719,644254.0727828958,678650.0861679076,732458.2341257834,786266.3828808385,819140.0,bbc.co.uk
-571.0,41560.54878237565,85298.08805327998,113672.55365299359,161168.99309479905,211492.5683847385,250042.07366172192,296519.62616438285,347629.21640479495,389706.7804285097,432556.3085677111,483665.89905382023,534775.4892495682,576809.0028846663,621860.5454025912,655948.0051131123,696933.5036992888,743713.0505563132,794822.6410824344,836158.0,ndtv.com
-262.0,62036.577088183025,125711.1746818806,189583.7225086078,259452.35187048593,329464.9771090976,378259.3170026298,449287.9591874839,522444.6134725562,595601.2677882704,669899.923746702,744198.5793843488,818497.234989524,892157.8845118304,966456.5403858837,1031453.1049953036,1083475.6399007377,1155238.2740100971,1210562.7855925197,1257769.0,ndtv.com
-89.0,13321.52069895375,32486.02062907189,55331.58033911156,78177.14008537991,101022.69984677763,123868.2596159208,146713.819390607,169559.37915966613,184302.85351753,202322.39258015898,214887.86808132936,231523.3906375417,248550.91970898968,269770.4219448015,290355.96990221954,313201.5296294469,336047.0894014035,355932.61860691296,371446.0,cnn.com
-571.0,22597.56601394303,49759.921052049656,73699.36664982872,106592.86123860942,140706.3582546729,174819.85530716585,197895.2866598036,222706.75523439687,256820.251336053,290933.7470270135,325047.2435524511,359160.7405816863,378679.77828587824,405835.70972075616,439949.2053806278,474062.7022566184,508176.19652201823,537377.691562477,550089.0,news.yahoo.com
-262.0,14846.196670851727,35257.635261113195,61251.50816908253,87245.38117362835,103453.21314928606,128305.08350136649,152620.94541633135,174834.80524814146,195904.5776664922,221586.42483065685,247140.29551898426,269708.14078235737,295702.0138261032,321695.8868697801,347689.75989637006,368804.3957807339,394021.46718163515,416589.33578130376,436185.0,news18.com
-262.0,27569.185595164887,75580.50372319916,121307.81937097294,165553.0947106405,211572.38885981007,255525.6664455521,302842.9703390635,350854.2882691782,394141.552948355,431446.71522161795,479458.03373364237,526919.3441445403,571190.6278746672,608702.1613911088,642051.0667139693,683116.2874268198,728155.5792569127,776166.8981738697,800210.0,news18.com
-571.0,38677.68129442848,87398.42484214169,137535.17445033495,187671.92408854712,237808.6739674794,286107.41303016955,326662.04061131435,371088.77569744847,419811.5060827852,457042.1567802759,505332.86974266096,555469.6185848513,600176.3506868258,632363.0297104203,678529.7250195738,712961.6135000568,751433.083667231,765935.7737525383,774920.0,dailymail.co.uk
-571.0,45016.7044741836,106390.50899737883,169240.32559561954,233402.1506078833,291565.9458258569,345411.6730944301,386043.3653165981,445897.18245240796,509401.00033998024,573562.8254629609,608500.5656378047,617656.2694267692,666624.0302358884,695905.6830233946,757015.4875877342,810513.296277755,873167.1121213469,910991.16286633,929882.0,finance.yahoo.com
-262.0,38137.21243609728,87126.47623573791,136115.74116484562,185105.00611093306,234094.27105532726,282913.53008677287,331902.7949953187,377148.02582750726,414043.23316442827,444572.2920739559,492769.55172635656,536540.7654709171,585530.0304605949,634519.2953896734,672030.488527781,704911.6983361586,726714.8255397389,764640.0221968897,793867.0,nytimes.com
-571.0,37966.97452911723,86677.01701835322,125032.97478201914,172601.0164801462,219531.04253154487,248658.92323562846,278728.85503350693,317184.80637568905,347716.708131708,381376.65095000865,406528.49242411595,430698.3744693031,454368.34142289235,465309.69859225804,466855.89543977374,467647.9354105412,482721.98803241836,492967.84220693016,505011.0,nypost.com
-571.0,113118.89130834985,257378.85431000317,390484.8331409408,477200.5022564691,605102.4362481063,735692.3852077167,884150.4545420588,1031972.5160010948,1180430.5860181767,1328888.654855481,1477014.71366643,1625472.7836365993,1773930.8537306548,1922056.9209538575,2070514.9902310513,2218973.0601217803,2367099.1269478165,2515557.196546846,2658341.0,foxnews.com
-571.0,141818.24490075817,300782.40142519947,419904.6861457511,556869.8822164892,713609.1933591433,874758.557391845,1045423.9919974238,1216725.43353327,1388026.8752207882,1558996.3133363954,1730297.7539532662,1900769.1838421947,2072070.6235867548,2243372.064608891,2414341.5026261946,2585642.943331858,2756308.3778743963,2927609.818610305,3093207.0,foxnews.com
-571.0,79139.69874962712,169716.48501177994,259933.2685749802,347766.0373421758,423302.68139755505,500819.40002783807,568054.0435024676,539899.2603360871,469726.4773514823,395529.6968201177,323448.91713891353,295386.21184063837,211445.48655522396,121046.70601922077,30469.920418246016,-60106.865992238265,-150683.65307922507,-114115.6056896631,-30945.0,news.google.com
-262.0,16428.00749733657,43174.091569871074,72938.19319933874,102702.29485895312,132466.39652561233,162230.49820981757,185759.43577384084,204281.39067628962,224077.35160393696,246244.69452520306,265890.7466072438,285990.77966307005,314890.87635628873,343896.96964219725,373661.0695819835,399443.15558302274,428457.2513511264,451225.2892054221,461621.0,cnn.com
-571.0,18873.963373467483,45226.99214655767,71580.02096520686,97933.04980381845,124286.07831701449,150639.1071696201,173016.10988501023,199369.1385798974,225722.16744161578,249967.1832775602,274776.194727577,297971.20510740386,321653.79938748525,345523.1952106769,363767.8330822052,378978.8771302651,397250.1072396052,421435.12188554095,440622.0,theguardian.com
-262.0,55593.42884835632,122222.93161156932,173848.41416605294,229787.81286826095,296417.31588170794,351746.69777293154,399117.9263540201,457121.47219357267,511920.9295133504,553644.2542999444,615649.7116055033,682279.2144134906,745890.6891095635,731633.9153306115,720623.54560756,778313.0145125003,823176.4695275332,876655.9454588549,925805.0,timesofindia.com
-571.0,20466.3957723363,44467.81057918734,64579.17751772369,83826.58096127765,103259.99073774651,116901.2551351239,132546.62179721164,153894.00917982557,177895.42370814807,201896.83856731592,225898.25344227356,247773.6499480646,268705.0368560743,283950.40486106445,302679.74456582696,321163.12022868893,343315.47305082466,357025.8642919476,370489.0,express.co.uk
-571.0,59667.121738003916,113529.21582790196,179685.39176964015,237033.4614135581,297806.3789266009,355435.7153937943,421591.8927881447,481512.056290446,527064.0511350384,576382.173503378,620548.134932596,683754.2712679629,749910.4385145269,815896.603698258,852892.5450563821,911158.6143084207,964078.6319925825,995874.64593382,1011472.0,express.co.uk
-262.0,6775.41425500954,18368.834549796025,29716.25099055716,45041.69872772783,50956.93800718412,64570.48252249423,78577.91494005796,93903.36268841111,109228.81032586,124554.25801670089,134606.3264661798,149573.10869028448,164898.55624899807,180224.0038403304,195549.45147801025,209652.8927029524,224978.34050117733,237461.7669253273,240141.0,nypost.com
-262.0,20061.74712991127,49627.5552223461,72874.6602478131,94273.07571037028,123838.88376503566,153404.69191190865,182970.50008759295,211210.30146913193,240776.10962628268,268665.9146215555,297481.7169499875,327047.52514878387,348881.2999072848,378447.1079472028,400358.9137796614,426424.7165618682,450531.47615439334,475780.33139545,496450.0,abc.net.au
-571.0,36045.06109503068,79461.1618405871,122877.26228346728,166293.36299914628,209709.4638000724,253125.56461020466,296541.66540162114,339957.766139752,369437.7422353784,401093.7782099769,441545.83331963076,479269.88208430767,522685.9829167226,561380.0665546099,597396.0991258041,637110.1749078126,660882.1854962016,685412.1878995502,709742.0,nytimes.com
-571.0,36466.44343032403,80305.92059379802,124145.39779419388,167984.87444358744,211824.35155838242,255663.82878230963,299503.30598230514,342802.78093617887,371946.1781774715,404173.45575463737,437980.8556795869,481820.33293769765,515675.75580363424,555745.1982537878,591295.3907350282,611653.9644661302,642611.3748967366,678058.8100100528,703804.0,nytimes.com
-571.0,78649.47845563028,166912.04402241332,254032.60911295196,341935.1706527702,410020.4422504489,483844.00127712754,481031.4548981866,391626.8905486731,302222.32341117604,212817.75658171397,133634.74692494585,213573.2432567119,138516.19354286988,49111.6263323963,-40292.94048955563,-129697.50784631785,-219102.07420758737,-190599.36894931318,-108815.0,news.google.com
-571.0,26732.013065197494,56725.08581463483,86464.09529688436,122431.16171352014,160418.2429207828,196641.2967937004,234628.37805383687,258983.3308619213,293500.3987378781,326342.55213175534,361088.52735716006,399075.60822172667,437062.6892851933,457233.7409262575,495220.82163687225,533207.9019150769,571194.9822270662,609182.0635548643,639107.0,news.yahoo.com
-571.0,27649.012063159207,59023.08878983901,89444.86996594176,120927.19239387792,157619.2561253113,196987.3410550349,236355.42600839876,274265.4957346174,313633.5806705976,351843.6485415082,384519.65846509486,411003.656737234,441967.71355096385,481335.79810039216,520703.88296963554,553164.0380053591,583642.0101653615,623010.094762449,649810.0,news.yahoo.com
-117.0,11433.456056564683,48838.25047538983,86429.0510730319,124019.85179759588,161610.65254363202,196917.4501299965,227656.2417393931,255234.89094886277,287694.37435027224,321944.3777434158,359535.17823739426,397125.9787499693,424840.67330778955,449517.36412385345,476924.0795466703,513186.8689232001,547013.6067887219,584604.4075301288,598597.0,news18.com
-571.0,101557.18235762553,186657.21114778725,281689.3159343881,364627.4223550809,460121.4748936757,571129.7126983522,642865.7796353855,751860.0397010593,821233.9630372617,918748.1570553428,985642.1723295844,1039214.1206576957,1066976.176137158,1153766.389648715,1215657.5614721712,1275394.4986312918,1338308.447209335,1399686.4181153981,1432233.0,ndtv.com
-571.0,31776.46221984693,75647.99488739413,107576.59632799315,142002.86005075934,168396.23696305827,209997.72851173772,253869.26159062766,297740.79471330205,339250.3202949337,364797.7392624111,396743.1736588482,440614.70673592814,477964.1883508183,508315.5825992914,552187.115842564,596058.6490404326,639930.1822562503,683801.7154550791,713721.0,ndtv.com
-571.0,49229.28124627945,94987.56207397119,128721.72646057031,167481.83881733034,208564.04057960384,260876.35396144775,300151.4773009315,348094.7693325526,394335.01991699444,428104.7774111335,469381.4600883138,517857.7038736604,557981.9441722592,607198.192405363,648010.4177781572,682252.589030495,736442.9049800384,788569.2064962782,823669.0,bbc.co.uk
-262.0,26417.593763687193,64017.25759979183,97048.91682076144,125020.5449477839,162620.2084599577,200219.871975457,237459.53002082944,274699.19126290816,306672.7811615488,335894.38020453625,373494.0440366912,408087.69633876416,418421.30889415037,429954.88524978945,467384.54205285804,504984.2059494349,542583.8699614604,580183.5339967377,580521.0,msn.com
-571.0,23033.614384431898,54788.27430503623,85855.06625718251,107884.4470021018,132816.1524840336,164570.80858450005,196155.4563206088,227910.0984794715,259664.7584821666,291419.4184927622,318492.0501011601,345765.3503105153,370897.2254317884,401163.8667087291,425274.45942320116,457029.11945707357,488783.779492198,519404.4237632488,549017.0,msn.com
-571.0,126155.72930784436,264922.3767528504,413393.09421592084,565675.8678426535,718114.6621457806,870553.4499679464,1022992.2431305099,1174955.0352874033,1327393.8291663625,1479832.621227971,1632271.4154592187,1784710.2088345508,1937149.0025695397,2089587.796235852,2242026.5899552167,2394465.383690205,2546904.1770633445,2656354.7038791114,2758973.0,foxnews.com
-571.0,140081.35676512035,281431.71287000575,415343.862515174,543379.9823675181,692070.3400662788,844842.7665070693,968664.950210206,1068260.9194903604,1162599.1793239363,1275185.324394366,1404705.505950173,1543249.7990755267,1690252.2005869267,1786498.234322831,1920628.469955599,2066132.8286059622,2183089.114583135,2321739.38980296,2443313.0,news18.com
-262.0,89217.23685383401,193534.5915811357,296075.93712900014,384823.16875579685,476515.5696998796,372198.2174385271,267880.8648169544,163563.5201733464,191836.24219128353,289327.03124651726,393644.3866042903,497961.74136782356,602279.0967007338,621299.5520216292,517160.2038519578,412842.84992983914,308525.49573275534,357651.84358524246,454385.0,news.google.com
-262.0,31461.344192112585,77140.78679011778,109358.11029317598,146475.48356885056,184540.81699417336,224286.2027892734,255105.5906658691,298839.0184537845,337136.3757503649,382815.8190573525,428495.26195074787,464534.66342157486,499536.03426971385,538967.4144797699,567878.7761527301,608654.1410685823,654333.5843518481,694904.9677400505,717808.0,ndtv.com
-262.0,171559.35404710466,347986.7102208057,509093.91326824774,674855.2312591115,832794.5585214181,946985.7787693652,1095725.0855552752,1273124.4950177774,1451719.9188171742,1630107.343701298,1815834.7600673914,2003390.1957043477,2191257.649193393,2379125.1027111085,2565518.554274176,2753384.008083318,2941249.4617074,3130386.9162818654,3309414.0,finance.yahoo.com
-571.0,67405.63148604329,148137.767886391,235625.2450026406,320430.683833072,393053.9425245162,454237.4053980812,530902.759118704,612640.1598034572,694089.6062663906,787345.1175072661,881138.6405163393,974932.163596701,1068725.6879006622,1136469.1031362014,1165472.3752575787,1184255.682291233,1226901.0416146296,1318410.5638542417,1332403.0,nypost.com
-571.0,226422.3712956936,427759.4671324375,632232.7092476863,807585.9549102008,1009757.2795602605,1248962.7040978326,1468474.0680720387,1707219.5078075216,1949074.9426514038,2190982.377434992,2433569.809576643,2675043.2480474226,2917784.6965296254,3160526.145820481,3401321.5870614066,3644063.0363891576,3885532.485134935,4128273.922009846,4363819.0,finance.yahoo.com
-262.0,12250.08548072795,27427.832968145787,44750.27632908123,65118.40285969879,85486.5294191919,105854.65599120702,126222.78257150852,146590.9088213682,166959.03507565317,184542.84063512238,200843.2814267134,215615.3579592589,231891.46447895395,249201.5551591374,269569.68169601646,284409.79768881813,303635.92083349935,319820.0364005595,332424.0,cnn.com
-571.0,14165.126115424506,32387.285328680136,54955.469054306,77523.65285019917,100091.83666067256,122660.02048137077,145228.20430783246,167796.3881385416,186738.5517252366,203494.7051175262,216192.79902671362,230438.95559287703,251657.1243243654,274069.30079434946,295879.48329387204,317541.6433914315,340109.82722664205,362678.0102879449,376934.0,cnn.com
-571.0,74200.3814595874,157615.84176433433,242173.303350872,322090.7435031899,392348.1075097826,462243.44695057144,536054.8330264424,558987.7450692422,474430.28408280876,389872.82300733693,305315.3628128865,231702.00858867593,147144.5475725578,62765.09238521262,-21792.369059787823,-106349.82897352704,-190907.29036598775,-135025.2695354599,-58280.0,news.google.com
